instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_EQ|INF204K01V20,535688,RMFINAFRR8,RELIANCE YEARLY INTERVAL FUND,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1908,535689,RXXIII12DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1924,535690,RFXXIII12G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE320I01017,535693,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD,80.85,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE502K07138,958300,95TBVFL25,TBVFL9541025PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H08DL0,957635,925ABFL25,ABFL9256625PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE498G01015,502933,KATRSPG,KATARE SPINNING MILLS LTD,249.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE087A01019,502937,KESORAMIND,KESORAM INDUSTRIES LTD,180.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE989J01017,535719,QUEST,QUEST SOFTECH INDIA LTD,44.91,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H08DQ9,957639,910ABFL26A,ABFL91010326PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07040,961708,IIFCLBDIS4,IIFCLBDIS4,2037.79,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020070077,800179,833GOI2032,833GOI2032,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE938C01019,502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD,4955,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07091,961713,PFCBS3,PFCBS3,5760,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE731G01027,535730,KHOOBSURAT,KHOOBSURAT LTD,1.22,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07174,961717,PFCBT1S3,PFCBT1S3,5107.3,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H08DT3,957642,897ABFL26,ABFL89728726PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE906B07CB9,961728,830NHAI27,830NHAI27,1120.65,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07208,961730,830PFCL27,830PFC2027,1102.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07538,961732,810IRFC27,810IRFC2327,1114,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE876N01018,535754,ORIENTCEM,ORIENT CEMENT LTD,222.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE647O01011,535755,ABFRL,ADITYA BIRLA FASHION AND RETAI,250.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE465N07223,953063,93ELR26V,ELR93V30926PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H08DW7,957645,890ABFL26A,ABFL890201126PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B07GH7,961744,812REC27,812REC27,1141,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07156,961754,740IIFCL33,740IIFCL33,1167.18,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07579,961756,734IRFC28,734IRFC2028,1100.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07595,961758,704IRFC28,704IRFC2028,1079,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07865,961765,751HUDCO28,751HUDCO28,1088,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07881,961767,719HUDCO28,719HUDCO28,1057.16,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE477Z08014,929002,89GHMC28,GHMC MUNI BOND89016228M,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE477Z08022,929003,938GHMC28,GHMC MUNI BOND93814828M,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE423G07051,929004,10GVMC28,GVMC10211228MB,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE148I01020,535789,IBULHSGFIN,INDIABULLS HOUSING FINANCE LTD,165.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24017,929006,85LMC24,LMCMUNIBOND85181124MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24033,929008,85LMC26,LMCMUNIBOND85181126MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24041,929009,85LMC27,LMCMUNIBOND85181127MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24058,929010,85LMC28,LMCMUNIBOND85181128MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24066,929011,85LMC29,LMCMUNIBOND85181129MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE05OC24074,929012,85LMC30,LMCMUNIBOND85181130MB,142600,,,0.01,8,EQUITY,,BSE_EQ
BSE_EQ|INE0GVF24022,929014,810GNN26,GNN81STRB6426MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE138A01028,503031,PENINLAND,PENINSULA LAND LTD,56.61,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0GVF24048,929016,810GNN28,GNN81STRD6428MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE0GVF24055,929017,810GNN29,GNN81STRE6429MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE0GVF24063,929018,810GNN30,GNN81STRF6430MB,142900,,,0.01,7,EQUITY,,BSE_EQ
BSE_EQ|INE0P1K24010,929020,815PCMC28,PCMC81528728MB,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE117E08029,929021,79AMC29,AMC7906229MB,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0KDG08023,929022,79VMC29,VMC794329MB,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE848E07559,961791,879NHPC28,879NHPC28,1140,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE848E07567,961792,892NHPC33,892NHPC33,1399,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891G01011,507759,LIMECHM,LIME CHEMICALS LTD,28.79,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07297,961796,863IIFCL28,863IIFCL28,1160,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07305,961797,850IIFCL33,850IIFCL33,1325.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07313,961798,875IIFCL33,875IIFCL33,1282,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07455,961801,867PFCL33,867PFC33,1359,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07448,961803,879PFCL28,879PFC28,1179,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07463,961804,892PFCL33,892PFC33,1294,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE733E07JF7,961806,848NTPC28,848NTPC28,1245,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE07LK01010,504365,RIDHISYN,RIDHI SYNTHETICS LTD,4.11,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE528G08402,957656,873YES28,YBL87322228PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE733E07JJ9,961810,891NTPC33,891NTPC33,1309,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07972,961812,858HUDCO29,858HUDCO29,1146,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07980,961813,876HUDCO34,876HUDCO34,1290,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07AA4,961815,883HUDCO29,883HUDCO29,1152,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07AB2,961816,901HUDCO34,901HUDCO34,1298,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E07237,935620,768IREDA36,IREDA76821136TAXFREENCD,1205,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07339,961818,848IIFC29A,848IIFCL29B,1140,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07347,961819,866IIFC34B,866IIFCL34D,1420,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE027E07AL1,936574,905LTF27,LTF90515427NCD,1035.35,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07370,961822,891IIFCL34,891IIFCL34,1298.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE906B07DF8,961826,875NHAI29,NHAI8755229NCD,1157,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07660,961828,840IRFC29,IRFC84018229NCD,1142,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07686,961830,865IRFC29,IRFC86518229NCD,1165,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B08BG8,958397,856REC28,REC856291128PVT,1056695,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE03WT01017,542599,ROOPSHRI,ROOPSHRI RESORTS LIMITED,39.16,,,0.01,3000,EQUITY,,BSE_EQ
BSE_EQ|INE909B01020,503092,PASUSPG,PASUPATI SPG WVGMILLS LTD,36.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE363O07095,961851,900KPL29,KPL925329TFBOND,1140,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE211B01039,503100,PHOENIXLTD,THE PHOENIX MILLS LTD,3108.15,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE182D01020,503101,MARATHON,MARATHON NEXTGEN REALTY LTD,430.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07AD8,961857,873HUDCO29,HUDCO87324329TFBOND,1153.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07AG1,961863,898HUDCO29,HUDCO89824329TFBOND,1191,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1BN6,535881,RFXXIV03DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1BL0,535883,RFHXXIX03G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B07IG5,961875,888REC29,REC88824329TFBOND,1175,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE491N01016,503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD,3751,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F07728,961881,863IRFC29,IRFC863190329BOND,1189.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE148I07IQ8,957670,843IHFL28,IHFL84322228PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE340O01013,535910,MMLF,MONEY MASTERS LEASING  FINANC,178.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H07438,961897,880IIFCL34,IIFCL8827324TFBOND,1270,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE549K08160,957671,12MFL99,MFL12PERPETUALPVT,500000,,,0.01,2,EQUITY,,BSE_EQ
BSE_EQ|INE030P01017,535916,ALSL,ALACRITY SECURITIES LTD,91.37,,,0.01,2000,EQUITY,,BSE_EQ
BSE_EQ|INE200P01016,535917,GCMCOMM,GCM COMMODITY  DERIVATIVES LT,5.57,,,0.01,6000,EQUITY,,BSE_EQ
BSE_EQ|INE733E07JU6,961906,736NTPC25D,NTPC7361B51025BOND,1045.52,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE733E07JV4,961908,753NTPC30E,NTPC7532B51030BOND,1150,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE733E07JW2,961910,762NTPC35F,NTPC7623B51035BOND,1225,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE750D01016,503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES L,219.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE932X13013,961917,SHAREINWARR,SHARE INDIA SECURITIES LIMITED,1164.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE301D01026,503169,RUBYMILLS,RUBY MILLS LTD,199.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE949L08418,958400,109AUSF25,AUSFBL109030525PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z083,804760,364TB160524,364TB160524,92.6,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE418N01035,535958,ESSENTIA,INTEGRA ESSENTIA LIMITED,4.27,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE756I08132,957680,845HDB28,HDB84521228PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z091,804763,364TB230524,364TB230524,93.61,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z109,804766,364TB300524,364TB300524,93.57,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DJ0,535996,RFXXIV04DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE167H01014,503229,SIMPLXREA,SIMPLEX REALTY LTD,152.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DH4,535998,RFHXXIV04G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z117,804769,364TB060624,364TB060624,93.6,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE932M01011,504397,GANHOLD,GANESH HOLDINGS LTD,138.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K01ZN3,536034,KTKFMP110G,KOTAK MAHINDRA MUTUAL FUND  K,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K01ZO1,536035,KTKFMP110D,KOTAK MAHINDRA MUTUAL FUND  K,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K01ZP8,536036,KTKFMP110GD,KOTAK MAHINDRA MUTUAL FUND  K,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K01ZR4,536058,KTKFMP111G,KOTAK MAHINDRA MUTUAL FUND  K,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF174K01ZT0,536060,KTKFMP111GD,KOTAK MAHINDRA MUTUAL FUND  K,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA18L9,536068,RFXXIV05DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA16L3,536070,RFHXXIV05G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA17L1,536071,RFHXXIV05D,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE890N01019,536073,JULIEN,JULIEN AGRO INFRATECH LIMITED,29.2,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE665A01038,503310,SWANENERGY,SWAN ENERGY LTD,571,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE804I08676,952847,1060ECL25,ECL106030925PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE848E07BV7,960485,686NHPC34,NHPCL68610234PVT,100000,,,0.01,10,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z174,804787,364TB180724,364TB180724,94.94,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DR3,536117,RFXXIV11DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DP7,536119,RFHXXIV11G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE013A070R4,957707,893RCL28,RCL8939328PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z182,804790,364TB250724,364TB250724,93.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1CP9,536153,RFXXIV07DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1CQ7,536154,RFXXIV07DD,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1CN4,536155,RFHXXIV07G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1CO2,536156,RFHXXIV07D,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA10N2,536166,RFXXIV10DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE623B07669,957713,95FEL25A,FEL95012325PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KA18M7,536168,RFHXXIV10G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z208,804796,364TB080824,364TB080824,89.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE161L01027,542655,VIKASLIFE,VIKAS LIFECARE LIMITED,5.26,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08LO4,974101,713PFCL25,PFCL7138825PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z232,804802,364TB220824,364TB220824,93.43,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE905Y07076,974690,83KIDFL28,KIDFL830190528PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H07IY4,975508,833ABFL27,ABFL83319527PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z240,804805,364TB290824,364TB290824,93.45,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0O8901016,543895,EXHICON,EXHICON EVENTS MEDIA SOLUTIONS,301.65,,,0.05,500,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z257,804808,364TB050924,364TB050924,93.45,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DV5,536249,RFXXIV15DG,RELIANCE FIXED HORIZON FUND XX,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF204KB1DT9,536251,RFHXXIV15G,RELIANCE FIXED HORIZON FUND X,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE106I01010,532870,ANKITMETAL,ANKIT METAL  POWER LTD,4.04,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE906O01029,536264,TIGERLOGS,TIGER LOGISTICS INDIA LTD,44.06,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE09EO04017,700135,AARTISURFP,AARTI SURFACTANTS LIMITED,126,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z299,804820,364TB031024,364TB031024,93.37,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U07DR0,974671,ONEZC25,360ONEPLZERO COUPON7525PV,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE435D07045,974123,MCL240822,MCL1975XIRR24826PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE05BN01019,542678,CHCL,CIAN HEALTHCARE LIMITED,22.99,,,0.01,2000,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z315,804826,364TB171024,364TB171024,93.35,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE465N07264,953067,93ELR28Z,ELR93Z30918PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE03JI01017,542685,DGCONTENT,DIGICONTENT LIMITED,26.19,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z331,804832,364TB311024,364TB311024,93.33,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE404N01019,503622,ZSVTRADI,SVTRADING  AGENCIES LTD,7.35,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE406N01014,503624,ZSVARAJT,SVARAJ TRADING  AGENCIES LTD,10.57,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE733N01011,503626,KSHITIJ,KSHITIZ INVESTMENT LTD,10.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE015L07501,956233,2EARC27B,EARCL227427PVT,564954.09,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE315N01017,503635,SALSAIN,SHREE SALASAR INVESTMENT LTD,13.89,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE314N01028,503639,INDSOYA,INDSOYA LTD,9.55,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE945J01027,503641,ZODIACVEN,ZODIAC VENTURES LIMITED,15.62,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE694E01014,507779,KANPRPLA,KANPUR PLASTIPACK LTD,104.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E07260,958523,851IREDA29,IREDAL8513129PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Y342,804837,182TB160524,182TB160524,96.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z356,804838,364TB141124,364TB141124,93.38,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN9155A01020,570001,TATAMTRDVR,TATA MOTORS LTD  DVR,683.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE255E01030,503657,VEERENRGY,VEER ENERGY  INFRASTRUCTURE L,18.59,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE948K01011,503659,SW1,SW INVESTMENTS LTD,60.22,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE026L01022,503663,TILAK,TILAK VENTURES LIMITED,4.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE509J01013,503669,KKFIN,K K FINCORP LIMITED,24.28,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE130N01010,503671,UNIJOLL,UNIJOLLY INVESTMENTS COLTD,4.55,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE786K01023,503675,WAGEND,WAGEND INFRA VENTURE LIMITED,1.25,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE927X01018,503681,ELCIDIN,ELCID INVESTMENTS LTD,3.37,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE828I01019,503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT,41.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE160N01017,503689,HEALINV,HEALTHY INVESTMENTS LTD,3.2,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE015L07493,956235,2EARC27C,EARCL226427PVT,564954.09,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE871D07RH6,957762,855ILFS25A,ILFS85522325PVT,1000,,,0.01,1000,EQUITY,,BSE_EQ
BSE_EQ|INE475V01012,503696,SHRENTI,SHREENATH INVESTMENTS COLTD,55,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E07539,935504,711PFCL25,PFC7111A171025BOND,1065,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE871D07RI4,957764,865ILFS28A,ILFS86522328PVT,1000,,,0.01,1000,EQUITY,,BSE_EQ
BSE_EQ|INE871D07RJ2,957765,865ILFS28B,ILFS86527328PVT,1000,,,0.01,1000,EQUITY,,BSE_EQ
BSE_EQ|INE629D01020,503722,BANSWRAS,BANSWARA SYNTEX LTD,155.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE690O01011,536493,JK AGRI,JK AGRI GENETICS LTD,402.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E07187,935610,728IREDA26,IREDA72821126TAXFREENCD,1555,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE00ZD07637,974454,ABANNIF26A,ABFLNIFTY 50 INDEX,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE452O01016,536507,FLFL,FUTURE LIFESTYLE FASHIONS LTD,2.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B08BH6,958419,837REC28,RECL83771228PVT,918680,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN2920240016,811004,752RAJSDL34,752RAJSDL34,99,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE380D01012,503772,MODWOOL,MODELLA WOOLLENS LTD,74.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE170C01019,503776,MODIPON,MODIPON LTD,39.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE238A08385,952965,825ABL25,ABL825301025PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE204C01024,503804,SHRIDINE,SHRI DINESH MILLS LTD,495.85,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE647A01010,503806,SRF,SRF LTD,2591.65,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE076B01028,503811,SIYSIL,SIYARAM SILK MILLS LTD,460.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE02GA01012,542721,ARL,ANAND RAYONS LIMITED,38.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE243N01029,503816,SWADPOL,SWADESHI POLYTEX LTD,280.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z455,804868,364TB230125,364TB230125,91.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Y458,804870,182TB010824,182TB010824,96.54,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE414G07HV0,974673,865MFL27,MFL86515327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE04ST01013,542728,SKIEL,SK INTERNATIONAL EXPORT LIMITE,18,,,0.01,6000,EQUITY,,BSE_EQ
BSE_EQ|INE632A01012,503863,SHRMFGC,SHREE MANUFACTURING COLTD,15.38,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE537P07703,974790,804IIL33,IIL80425433PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023X476,804875,91TB160524,91TB160524,98.27,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Y474,804876,182TB150824,182TB150824,96.56,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE428B01013,536659,PVVINFRA,PVV INFRA LIMITED,40.63,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE962O01014,536672,VCU,VCU DATA MANAGEMENT LTD,7.53,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023Z505,804880,364TB200225,364TB200225,93.35,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN002023X518,804881,91TB300524,91TB300524,98.31,,,0.01,1,EQUITY,,BSE_EQ
